"UltraVnc",False,"remote-desktop",emulation,"Compatible","1.4.3.6",https://uvnc.com/component/jdownloads/send/0-/439-ultravnc-1409-x86-setup.html?Itemid=0,,
"UmmyVideoDownloader",False,"utils-tools",emulation,"Compatible","1.16.16",https://videodownloader.ummy.net/,,
"Unigram",False,"creative",emulation,"Compatible","10.1",https://apps.microsoft.com/detail/9n97zckpd60q?hl=en-in&gl=IN,,
"unikey",False,"utils-tools",emulation,"Compatible","4.6.2.0",https://apps.microsoft.com/detail/9n4sdqch559b,,
"Unity Editor",False,"creative ,  dev-tools",native,"Compatible","2023.3 beta",https://unity.com/releases/editor/beta,UnityEditor.svg,
"Unpacker",False,"utils-tools",native,"Compatible","1.1.14.24",https://apps.microsoft.com/detail/9wzdncrdq97t,,
"UnRar Windows",False,"utils-tools",emulation,"Compatible","6.24",https://unrar.org/download/,,
"USB Disk Security",False,"utils-tools",emulation,"Compatible","3.00.",https://www.kakasoft.com/usb-security/,,
"uTorrent",False,"utils-tools",emulation,"Compatible","3.6.0.46922",https://www.utorrent.com/desktop/,,
"Viber",False,"web-social",emulation,"Compatible","21.1.0.11",https://apps.microsoft.com/detail/xpfm5p5kdwf0jp,,
"VideoPad Video Editor",False,"entertainment",emulation,"Compatible","13.8.0.0",https://apps.microsoft.com/detail/9n3blc6d9v3s,,
"VideoProc",False,"utils-tools",emulation,"Compatible","5.7.0.0",https://filecr.com/windows/videoproc/?id=532587256000,,
"ViewNX 2",False,"creative",emulation,"Compatible","2.0.3",https://filehippo.com/download_nikon-viewnx-2/post_download/?nodl=1,,
"VIM",False,"dev-tools",emulation,"Compatible","9.0.0000",https://www.vim.org/download.php,,
"Virtual DJ",False,"entertainment",emulation,"Compatible","26002.1",http://www.virtualdj.com/download/,,
"Visual Studio",False,"dev-tools",native,"Compatible","16.3.6.1949",https://apps.microsoft.com/detail/xpdc1mtsbzz97k?hl=en-in&gl=IN,VisualStudio.svg,
"Visual Studio Code",False,"dev-tools",native,"Compatible","1.81.1.0",https://apps.microsoft.com/detail/xp9khm4bk9fz7q,VisualStudioCode.svg,
"VitalSource Bookshelf",False,"education",emulation,"Compatible","10.4.28.0",https://apps.microsoft.com/detail/9n3blc6d9v3s,,
"Vivaldi Browser",False,"web-social",native,"Compatible","6.1",https://apps.microsoft.com/store/detail/vivaldi-browser/XP99GVQDX7JPR4,,
"VLC",False,"entertainment",native,"Compatible","3.0.20",https://apps.microsoft.com/detail/xpdm1zw6815mqm,vlc.svg,
"VMware Carbon Black Cloud",False,"anti-virus",native,"Compatible","3.9.0.2357",https://docs.vmware.com/en/VMware-Carbon-Black-Cloud/services/cbc-sensor-installation-guide/GUID-76272E42-E534-47AD-8654-B2F3B5682806.html,VMwareCarbonBlackCloud.webp,
"VMWare Horizon",False,"vpn",emulation,"Compatible",,https://customerconnect.omnissa.com/downloads/details?downloadGroup=CART25FQ2_WIN_2406&productId=1027&rPId=118762,vmwarehorizon.jpg,
"VMWare Workspace ONE UEM",False,"it",native,"Compatible","23.2.8.0",https://www.getwsone.com/,VMWareWorkspaceONEUEM.png,
"VNC Enterprise Edition",False,"business",emulation,"Compatible","4.6.3",https://www.realvnc.com/en/connect/download/vnc/,,
"VNC Server",False,"business",emulation,"Compatible","7.8.0.51458",https://www.realvnc.com/en/connect/download/vnc/,,
"VNC Viewer",False,"remote-desktop",emulation,"Compatible","7.7.0",https://apps.microsoft.com/detail/xp99dvcpgktxnj,,
"VPN Pro - Best Free VPN & Unlimited Wifi Proxy",False,"vpn",emulation,"Compatible","1.1.0.0",https://apps.microsoft.com/detail/9nhl6d6j4kds,VPNPro.png,
"VPN Unlimited - Secure & Private Internet Connection for Anonymous Web Surfing",False,"vpn",emulation,"Compatible","9.2.5.0",https://apps.microsoft.com/detail/9nrqblr605rg,VPNUnlimited.png,
"VSDC Free Video Editor",False,"multimedia",emulation,"Compatible","8.3.9.514",https://www.videosoftdev.com/free-video-editor/download,,
"VUDU",False,"entertainment",native,"Compatible","3.0.1.0",https://apps.microsoft.com/detail/9nblggh4v68b,,
"Wattpad",False,"creative",emulation,"Compatible","2.1.1367.0",https://apps.microsoft.com/detail/9nblggh6gm17,,
"Wave Browser",False,"web-social",emulation,"Compatible","92.0.4515.159",https://wavebrowser.com/,,
"Wave Editor",False,"entertainment",emulation,"Compatible","4.3.0.1",https://www.wave-editor.com/,,
"Web Companion",False,"security",emulation,"Compatible","12.1.2.991",https://webcompanion.com/en/,,
"Webex Teams",False,"business",emulation,"Compatible","15.44.4",https://apps.microsoft.com/detail/xpdlzv7r88ff1p,,
"WeDo 2.0 LEGOÂ® Education",False,"education",emulation,"Compatible","1.9.738",https://apps.microsoft.com/detail/9nblggh6gs8s,,
"WhatsApp",False,"web-social",native,"Compatible","2.2421.1.0",https://apps.microsoft.com/detail/9nksqgp7f2nh,WhatsApp.svg,
"Widget Launcher",False,"prod",native,"Compatible","4.0.5",https://apps.microsoft.com/detail/9wzdncrdqfbt,,
"WiFi Analyzer",False,"utils-tools",emulation,"Compatible","2.7.2.0",https://apps.microsoft.com/detail/9nblggh33n0n,,
"Wikipedia",False,"books",native,"Compatible","1.0.1.0",https://apps.microsoft.com/detail/9wzdncrfhwm4,,
"Winamp",False,"entertainment",emulation,"Compatible","5.9.2",https://www.winamp.com/downloads/,,
"WinApp Driver",False,"dev-tools",native,"Compatible","1.2.99",https://github.com/microsoft/WinAppDriver/releases/tag/v1.2.99,,
"WinDBG",False,"dev-tools",emulation,"Compatible","1.2306.12001.0",https://learn.microsoft.com/en-us/windows-hardware/drivers/debugger/,,
"WinDirStat",False,"dev-tools",emulation,"Compatible","1.1.2.80",https://windirstat.net/download.html,,
"Windows Community Toolkit",False,"utils-tools",native,"Compatible","8.0.2",https://apps.microsoft.com/detail/9nblggh4tlcq,,
"Windows Essentials Media Codec Pack",False,"utils-tools",native,"Compatible","2.0.0",https://www.mediaplayercodecpack.com/standard/,,
"Windows Performance Analyzer",False,"dev-tools",emulation,"Compatible","11.1.5.1",https://apps.microsoft.com/detail/9n0w1b2bxgnz,,
"Windows Terminal",False,"dev-tools",native,"Compatible","1.19.10821.0",https://apps.microsoft.com/detail/9n0dx20hk701,,
"Windscribe",False,"prod",native,"Compatible","2.8.6",https://windscribe.com/,,
"WinMerge",False,"utils-tools",native,"Compatible","2.16.40.0",https://winmerge.org/downloads/?lang=en,,
"WinRar",False,"utils-tools",emulation,"Compatible","6.23",https://www.win-rar.com/download.html?&L=0,,
"WinSCP",False,"utils-tools",emulation,"Compatible","6.1.2",https://winscp.net/eng/index.php,,
"WinZip",False,"utils-tools",emulation,"Compatible","28",https://www.winzip.com/en/pages/download/,,
"WinZip Driver Updater",False,"utils-tools",emulation,"Compatible","5.43.0.6",https://www.winzipdriverupdater.com/?utm_source=google&utm_medium=cpc&utm_campaign=wzu-dd-all-adwordsppc&utm_content=10758148194&utm_term=winzip%20driver%20updater&utm_id=126266994&gclid=Cj0KCQjw_r6hBhDdARIsAMIDhV-fzgPAoJrkRIZ7iVFx6VUSOBGzCuY9PDvvclgjPEGUEMJdVWQvrD4aAlW8EALw_wcB,,
"WinZip Registry Optimizer",False,"utils-tools",emulation,"Compatible","4.22.2.22",https://www.winzipregistryoptimizer.com/?utm_source=google&utm_medium=cpc&utm_campaign=wzu-dd-all-adwordsppc&utm_content=6168407874&utm_term=winzip%2520registry%2520optimizer&utm_id=126266994&gclid=Cj0KCQjw_r6hBhDdARIsAMIDhV9y6D3oNFVibIrm_5BpGbS_Ee8jClwDDLDxbX4Mu9Y6f5Xn2Mm3KUYaAhBTEALw_wcB,,
"WinZip System Utilities Suite",False,"utils-tools",emulation,"Compatible","4.0.1.4",https://www.winzipsystemtools.com/sus/bdfeat2/index.php?lang=en&utm_source=google&utm_medium=cpc&utm_campaign=wzu-dd-all-adwordsppc&utm_content=141848268418&utm_term=winzip%20utilities&utm_id=126266994&gclid=Cj0KCQjw_r6hBhDdARIsAMIDhV-QPLqLJpgcsLKzutlZdWJTwyExthXlGXQzQvWAFMRLNvE1pr5G5XsaAutkEALw_wcB,,
"WireShark",False,"dev-tools",emulation,"Compatible","4.0.7",https://2.na.dl.wireshark.org/win64/Wireshark-win64-4.0.7.exe,,
"Wise Care 365",False,"security",emulation,"Compatible","6.6.6.636",https://www.wisecleaner.com/wise-care-365.html,,
Wix Toolset,False,"oss, dev-tools, library",native,"Compatible",,https://wixtoolset.org/,wix.svg,
"Wondershare filmora",False,"video",emulation,"Compatible","13.0.56.5836",https://apps.microsoft.com/detail/xp8jnpkgtv6nrl,,
"Wondershare PDFelement 7 Pro",False,"business",emulation,"Compatible","10.2.2",https://pdf.wondershare.com/index-b.html,,
"Wondershare Recoverit",False,"utils-tools",emulation,"Compatible","10.5.4.9",https://apps.microsoft.com/detail/xp8911h84bkskj,,
"Wondershare UniConverter",False,"photo",emulation,"Compatible","13.5.1",https://apps.microsoft.com/detail/xpfp30kl61d4sc,,
"WordPerfect Office",False,"prod",emulation,"Compatible","21.0.0.81",https://www.wordperfect.com/en/product/office-suite/,,
"Workplace Chat",False,"business",native,"Compatible","1.0.0.0",https://www.workplace.com/help/work/155791371664698,,
"WSL",False,"dev-tools",native,"Compatible","1.2.5.0",https://apps.microsoft.com/store/detail/windows-subsystem-for-linux/9P9TQF7MRM4R?hl=en-in&gl=in,,
"XMIND",False,"prod",emulation,"Compatible","24.1.13311",https://apps.microsoft.com/detail/xpffbj2c6b1jgr,,
"Xnote StopWatch",False,"prod",emulation,"Compatible","1.69b7",https://apps.microsoft.com/detail/9n81ddgsj2xj?launch=true&mode=full&hl=en-us&gl=in&ocid=bingwebsearch,,
"Xnote Timer",False,"utils-tools",emulation,"Compatible","1.69b7",https://www.microsoft.com/store/productId/9N81DDGSJ2XJ?ocid=pdpshare,,
"XnView",False,"creative",emulation,"Compatible","2.51.5",https://www.xnview.com/en/,,
"Xshell",False,"utils-tools",emulation,"Compatible","7.0.0144",https://en.lo4d.com/windows/ssh-telnet-clients,,
"XVid",False,"entertainment",emulation,"Compatible","1.3.7",https://www.xvid.com/download/,,
"Yandex",False,"web-social",emulation,"Compatible","2.0.1",https://www.moosoft.com/get/yandex-browser/,,
"Yoodli",False,"accessibility",emulation,"Compatible","1.38.0",https://apps.microsoft.com/detail/xp9c8b2vjtch5n,,
"Youtube Downloader HD",False,"entertainment",emulation,"Compatible","5.4.3",https://youtubedownloaderhd.com/download.html,,
"Zabaware Text-to-Speech Reader",False,"accessibility",emulation,"Compatible","2",https://www.zabaware.com/reader/,,
"Zalo",False,"web-social",emulation,"Compatible","23.12.1.0",https://zalo.me/pc,,
"Zapya PC",False,"utils-tools",emulation,"Compatible","1.2.6.0",https://apps.microsoft.com/detail/9nblggh3v9m6?hl=en-in&gl=IN,,
"Zoom",True,"collboration",native,"Compatible","5.15.7(20303)",https://apps.microsoft.com/detail/xp99j3kp4xz4vv,Zoom.png,
"Zoom Rooms",False,"collboration",emulation,"Compatible","5.16.10",https://zoomgov.com/zoomrooms/software,,
"Zoom VDI",False,"utils-tools",emulation,"Compatible","5.16.24500",https://support.zoom.com/hc/en/article?id=zm_kb&sysparm_article=KB0063810,,
"zotero",False,"education",emulation,"Compatible","6.0.30",https://www.zotero.org/download/,,
"Zscaler Client Connector",False,"vpn",native,"Compatible","4.0",https://help.zscaler.com/client-connector/understanding-zscaler-client-connector-app-downloads,ZscalerClientConnector.svg,
